user_id,acquisition_channel,signup_date,first_transaction_date,churned,retained,tx_frequency_30d,tx_frequency_60,tx_frequency_90,cac_usd,ltv_90_usd
8014,Organic Search,2025-05-22,2025-06-02,False,True,7,8,9,6,683.11
8015,Paid Ads,2025-02-27,,True,False,0,0,0,12,0.0
8016,Paid Ads,2025-04-11,,True,False,0,0,0,12,0.0
8017,Paid Ads,2025-03-08,2025-03-12,True,False,1,1,1,12,39.68
8018,Paid Ads,2025-05-23,2025-06-04,True,False,1,1,1,12,43.89
8019,Organic Search,2025-01-25,2025-02-01,False,True,5,7,10,6,584.29
8020,Paid Ads,2025-03-23,2025-03-30,True,False,3,4,4,12,164.97
8021,Paid Ads,2025-03-08,2025-03-11,False,True,1,5,11,12,379.78
8022,Social Media,2025-01-03,2025-01-14,True,False,3,3,3,8,102.49
8023,Paid Ads,2025-05-29,2025-06-12,True,False,3,4,4,12,137.31
8024,Referrals,2025-04-04,2025-04-17,False,True,2,4,6,4,731.14
8025,Paid Ads,2025-01-17,,True,False,0,0,0,12,0.0
8026,Paid Ads,2025-03-17,2025-03-23,False,True,3,10,11,12,475.23
8027,Social Media,2025-02-01,,True,False,0,0,0,8,0.0
8028,Referrals,2025-06-02,,False,True,0,0,0,4,0.0
8029,Referrals,2025-02-14,2025-02-20,False,True,2,9,12,4,1778.37
8030,Organic Search,2025-04-29,2025-04-30,True,False,1,2,2,6,110.74
8031,Social Media,2025-03-06,,True,False,0,0,0,8,0.0
8032,Referrals,2025-06-08,2025-06-12,False,True,4,6,9,4,873.25
8033,Referrals,2025-03-23,2025-04-01,False,True,5,11,14,4,1406.09
8034,Social Media,2025-02-09,,False,True,0,0,0,8,0.0
8035,Social Media,2025-04-19,,False,True,0,0,0,8,0.0
8036,Organic Search,2025-06-01,2025-06-03,False,True,3,8,12,6,816.81
8037,Social Media,2025-05-19,2025-05-28,True,False,3,3,3,8,99.85
8038,Organic Search,2025-05-27,2025-06-02,False,True,6,10,11,6,883.91
8039,Paid Ads,2025-04-19,,False,True,0,0,0,12,0.0
8040,Paid Ads,2025-05-12,,True,False,0,0,0,12,0.0
8041,Social Media,2025-06-22,2025-06-30,True,False,1,2,2,8,87.18
8042,Organic Search,2025-02-12,2025-02-15,False,True,1,8,10,6,654.96
8043,Social Media,2025-03-18,,True,False,0,0,0,8,0.0
8044,Paid Ads,2025-05-08,,False,True,0,0,0,12,0.0
8045,Organic Search,2025-04-27,,False,True,0,0,0,6,0.0
8046,Paid Ads,2025-02-08,,True,False,0,0,0,12,0.0
8047,Paid Ads,2025-01-13,2025-01-21,True,False,1,1,1,12,42.43
8048,Referrals,2025-02-23,2025-02-24,False,True,4,6,8,4,695.14
8049,Social Media,2025-06-04,,False,True,0,0,0,8,0.0
8050,Organic Search,2025-03-28,,False,True,0,0,0,6,0.0
8051,Paid Ads,2025-06-06,,True,False,0,0,0,12,0.0
8052,Referrals,2025-05-07,,False,True,0,0,0,4,0.0
8053,Paid Ads,2025-04-26,2025-05-09,True,False,2,2,2,12,71.77
8054,Social Media,2025-05-19,2025-05-28,True,False,1,1,1,8,34.42
8055,Paid Ads,2025-05-20,,False,True,0,0,0,12,0.0
8056,Social Media,2025-06-03,2025-06-07,True,False,3,4,4,8,146.53
8057,Organic Search,2025-05-07,,False,True,0,0,0,6,0.0
8058,Paid Ads,2025-02-14,,False,True,0,0,0,12,0.0
8059,Referrals,2025-03-01,,False,True,0,0,0,4,0.0
8060,Paid Ads,2025-03-27,,False,True,0,0,0,12,0.0
8061,Social Media,2025-04-28,,True,False,0,0,0,8,0.0
8062,Social Media,2025-05-08,2025-05-14,True,False,2,3,3,8,100.3
8063,Paid Ads,2025-04-23,,False,True,0,0,0,12,0.0
8064,Paid Ads,2025-05-07,,True,False,0,0,0,12,0.0
8065,Social Media,2025-05-29,,True,False,0,0,0,8,0.0
8066,Paid Ads,2025-04-15,,True,False,0,0,0,12,0.0
8067,Paid Ads,2025-02-08,,True,False,0,0,0,12,0.0
8068,Organic Search,2025-02-03,2025-02-16,False,True,6,8,13,6,560.71
8069,Referrals,2025-05-05,2025-05-09,False,True,5,7,9,4,785.33
8070,Organic Search,2025-05-22,2025-05-24,True,False,2,3,3,6,175.43
8071,Paid Ads,2025-04-14,2025-04-15,True,False,3,4,4,12,220.12
8072,Paid Ads,2025-01-14,,False,True,0,0,0,12,0.0
8073,Referrals,2025-01-02,2025-01-14,False,True,6,12,17,4,1913.09
8074,Referrals,2025-03-19,2025-04-02,True,False,2,2,2,4,166.23
8075,Referrals,2025-06-18,2025-07-02,True,False,1,2,2,4,259.7
8076,Organic Search,2025-05-23,2025-05-24,False,True,1,5,12,6,1055.92
8077,Referrals,2025-03-15,,False,True,0,0,0,4,0.0
8078,Social Media,2025-02-22,2025-03-05,False,True,3,6,13,8,426.9
8079,Social Media,2025-04-18,,True,False,0,0,0,8,0.0
8080,Referrals,2025-04-26,2025-04-29,False,True,3,4,10,4,858.46
8081,Paid Ads,2025-06-16,,True,False,0,0,0,12,0.0
8082,Paid Ads,2025-06-19,2025-07-02,True,False,1,2,2,12,136.54
8083,Referrals,2025-02-02,2025-02-14,False,True,3,7,9,4,1289.95
8084,Paid Ads,2025-03-24,2025-04-05,False,True,5,7,14,12,559.41
8085,Paid Ads,2025-03-08,2025-03-12,True,False,1,1,1,12,41.09
8086,Organic Search,2025-03-05,,False,True,0,0,0,6,0.0
8087,Referrals,2025-02-02,2025-02-07,False,True,1,6,11,4,1068.5
8088,Paid Ads,2025-05-01,2025-05-14,True,False,3,4,4,12,170.96
8089,Paid Ads,2025-06-04,2025-06-17,True,False,3,4,4,12,201.97
8090,Organic Search,2025-02-15,,False,True,0,0,0,6,0.0
8091,Paid Ads,2025-02-23,,True,False,0,0,0,12,0.0
8092,Social Media,2025-03-14,,False,True,0,0,0,8,0.0
8093,Referrals,2025-01-27,2025-02-04,False,True,4,8,13,4,1061.86
8094,Organic Search,2025-04-19,,True,False,0,0,0,6,0.0
8095,Referrals,2025-03-23,,True,False,0,0,0,4,0.0
8096,Organic Search,2025-05-31,2025-06-14,False,True,3,8,13,6,1174.83
8097,Referrals,2025-01-28,2025-02-04,True,False,3,4,4,4,396.95
8098,Paid Ads,2025-01-27,2025-01-31,True,False,2,3,3,12,131.31
8099,Paid Ads,2025-03-16,,True,False,0,0,0,12,0.0
8100,Referrals,2025-06-28,2025-07-04,True,False,1,2,2,4,159.86
8101,Referrals,2025-02-16,2025-02-24,True,False,2,3,3,4,298.86
8102,Referrals,2025-02-11,2025-02-23,True,False,1,2,2,4,207.32
8103,Paid Ads,2025-01-03,2025-01-07,True,False,2,2,2,12,84.2
8104,Social Media,2025-01-17,,False,True,0,0,0,8,0.0
8105,Paid Ads,2025-01-16,2025-01-17,True,False,3,4,4,12,127.52
8106,Referrals,2025-06-01,2025-06-04,False,True,6,10,15,4,2056.35
8107,Organic Search,2025-05-29,,True,False,0,0,0,6,0.0
8108,Referrals,2025-06-20,2025-06-21,False,True,4,10,15,4,815.32
8109,Referrals,2025-05-14,2025-05-27,True,False,1,2,2,4,167.08
8110,Organic Search,2025-06-07,2025-06-12,True,False,2,2,2,6,147.37
8111,Paid Ads,2025-04-25,,True,False,0,0,0,12,0.0
8112,Social Media,2025-01-20,2025-02-03,True,False,2,2,2,8,87.57
8113,Paid Ads,2025-02-03,,True,False,0,0,0,12,0.0
8114,Referrals,2025-02-09,2025-02-21,False,True,4,7,13,4,1547.85
8115,Paid Ads,2025-03-15,,True,False,0,0,0,12,0.0
8116,Paid Ads,2025-01-07,,True,False,0,0,0,12,0.0
8117,Paid Ads,2025-01-30,2025-02-04,True,False,3,3,3,12,120.62
8118,Organic Search,2025-01-28,2025-02-09,False,True,6,12,15,6,1277.51
8119,Organic Search,2025-04-27,2025-05-06,False,True,2,3,5,6,236.4
8120,Referrals,2025-02-23,2025-03-04,False,True,3,9,14,4,1133.7
8121,Paid Ads,2025-04-24,,True,False,0,0,0,12,0.0
8122,Social Media,2025-04-17,,True,False,0,0,0,8,0.0
8123,Organic Search,2025-02-26,2025-03-04,True,False,3,3,3,6,252.17
8124,Referrals,2025-01-08,,False,True,0,0,0,4,0.0
8125,Referrals,2025-05-03,2025-05-17,False,True,1,5,10,4,800.09
8126,Social Media,2025-02-13,,True,False,0,0,0,8,0.0
8127,Organic Search,2025-04-21,2025-04-28,False,True,6,9,10,6,666.48
8128,Organic Search,2025-04-01,,False,True,0,0,0,6,0.0
8129,Referrals,2025-06-20,2025-07-02,False,True,2,5,7,4,740.14
8130,Social Media,2025-02-05,2025-02-16,True,False,2,2,2,8,62.14
8131,Paid Ads,2025-06-03,,False,True,0,0,0,12,0.0
8132,Organic Search,2025-01-17,2025-01-31,False,True,6,12,13,6,932.96
8133,Paid Ads,2025-06-27,,True,False,0,0,0,12,0.0
8134,Organic Search,2025-01-29,,False,True,0,0,0,6,0.0
8135,Paid Ads,2025-02-10,2025-02-17,False,True,5,11,12,12,566.84
8136,Referrals,2025-02-03,2025-02-17,False,True,4,5,6,4,557.5
8137,Paid Ads,2025-03-05,,True,False,0,0,0,12,0.0
8138,Referrals,2025-04-21,2025-05-05,False,True,1,5,6,4,520.69
8139,Social Media,2025-04-23,,True,False,0,0,0,8,0.0
8140,Organic Search,2025-04-01,,False,True,0,0,0,6,0.0
8141,Paid Ads,2025-06-14,,False,True,0,0,0,12,0.0
8142,Organic Search,2025-04-15,2025-04-20,True,False,2,3,3,6,229.71
8143,Organic Search,2025-02-09,,True,False,0,0,0,6,0.0
8144,Social Media,2025-05-08,2025-05-16,True,False,1,2,2,8,77.5
8145,Paid Ads,2025-05-19,,False,True,0,0,0,12,0.0
8146,Referrals,2025-05-18,2025-05-25,False,True,4,11,14,4,1587.6
8147,Social Media,2025-01-21,,True,False,0,0,0,8,0.0
8148,Social Media,2025-04-09,,False,True,0,0,0,8,0.0
8149,Paid Ads,2025-03-25,,False,True,0,0,0,12,0.0
8150,Referrals,2025-05-25,2025-05-30,False,True,4,11,17,4,1495.25
8151,Organic Search,2025-01-05,,False,True,0,0,0,6,0.0
8152,Referrals,2025-03-01,2025-03-15,True,False,2,3,3,4,312.49
8153,Referrals,2025-03-25,2025-03-30,False,True,5,12,16,4,1443.38
8154,Organic Search,2025-06-21,2025-06-23,False,True,5,8,9,6,616.56
8155,Paid Ads,2025-03-11,,True,False,0,0,0,12,0.0
8156,Organic Search,2025-06-17,,False,True,0,0,0,6,0.0
8157,Organic Search,2025-06-23,2025-06-27,True,False,2,3,3,6,190.04
8158,Referrals,2025-06-29,2025-06-30,False,True,3,5,8,4,757.83
8159,Organic Search,2025-01-30,2025-02-09,True,False,3,3,3,6,151.9
8160,Social Media,2025-05-06,,True,False,0,0,0,8,0.0
8161,Social Media,2025-06-23,,True,False,0,0,0,8,0.0
8162,Paid Ads,2025-04-11,,False,True,0,0,0,12,0.0
8163,Organic Search,2025-02-25,,True,False,0,0,0,6,0.0
8164,Social Media,2025-01-24,,False,True,0,0,0,8,0.0
8165,Organic Search,2025-05-01,2025-05-10,False,True,2,6,8,6,401.02
8166,Organic Search,2025-03-22,,False,True,0,0,0,6,0.0
8167,Referrals,2025-04-10,2025-04-22,False,True,4,9,10,4,977.05
8168,Paid Ads,2025-03-02,2025-03-05,True,False,1,2,2,12,76.49
8169,Paid Ads,2025-03-14,,True,False,0,0,0,12,0.0
8170,Paid Ads,2025-04-17,2025-04-22,True,False,3,3,3,12,124.38
8171,Social Media,2025-01-05,,True,False,0,0,0,8,0.0
8172,Social Media,2025-06-05,2025-06-07,True,False,1,1,1,8,44.9
8173,Organic Search,2025-03-26,,False,True,0,0,0,6,0.0
8174,Referrals,2025-01-25,2025-01-29,False,True,2,6,13,4,1479.26
8175,Social Media,2025-01-04,,True,False,0,0,0,8,0.0
8176,Paid Ads,2025-02-25,2025-03-04,True,False,1,1,1,12,61.96
8177,Social Media,2025-02-13,,True,False,0,0,0,8,0.0
8178,Social Media,2025-04-08,,False,True,0,0,0,8,0.0
8179,Paid Ads,2025-03-11,,False,True,0,0,0,12,0.0
8180,Referrals,2025-03-24,2025-04-07,False,True,1,5,12,4,1086.46
8181,Referrals,2025-01-03,2025-01-08,True,False,3,3,3,4,241.57
8182,Paid Ads,2025-01-29,2025-02-08,True,False,1,2,2,12,90.04
8183,Paid Ads,2025-03-11,,True,False,0,0,0,12,0.0
8184,Paid Ads,2025-04-03,,False,True,0,0,0,12,0.0
8185,Social Media,2025-01-14,,True,False,0,0,0,8,0.0
8186,Referrals,2025-06-14,2025-06-28,False,True,7,10,16,4,974.76
8187,Referrals,2025-06-29,2025-07-10,False,True,7,14,16,4,1779.85
8188,Organic Search,2025-06-20,2025-07-02,False,True,4,10,16,6,1059.27
8189,Referrals,2025-02-26,2025-03-07,False,True,2,8,13,4,1277.1
8190,Paid Ads,2025-03-20,2025-03-31,False,True,7,14,20,12,887.42
8191,Organic Search,2025-06-05,2025-06-07,True,False,2,2,2,6,153.05
8192,Paid Ads,2025-06-15,,False,True,0,0,0,12,0.0
8193,Social Media,2025-04-28,,False,True,0,0,0,8,0.0
8194,Social Media,2025-06-25,,False,True,0,0,0,8,0.0
8195,Social Media,2025-04-24,,True,False,0,0,0,8,0.0
8196,Referrals,2025-04-12,2025-04-24,True,False,3,3,3,4,334.48
8197,Referrals,2025-06-01,2025-06-03,False,True,1,8,9,4,724.18
8198,Organic Search,2025-04-12,2025-04-13,False,True,1,2,9,6,728.22
8199,Referrals,2025-01-17,2025-01-30,True,False,3,4,4,4,384.11
8200,Paid Ads,2025-04-04,2025-04-11,False,True,3,7,8,12,246.15
8201,Referrals,2025-01-10,2025-01-11,False,True,7,11,12,4,1112.68
8202,Organic Search,2025-01-17,,True,False,0,0,0,6,0.0
8203,Paid Ads,2025-03-17,2025-03-21,False,True,1,8,13,12,555.72
8204,Paid Ads,2025-05-04,,False,True,0,0,0,12,0.0
8205,Social Media,2025-02-04,2025-02-17,False,True,1,4,8,8,323.07
8206,Social Media,2025-04-07,,True,False,0,0,0,8,0.0
8207,Paid Ads,2025-01-12,2025-01-24,False,True,6,7,13,12,637.24
8208,Paid Ads,2025-02-21,2025-02-24,True,False,2,3,3,12,174.38
8209,Organic Search,2025-03-17,2025-03-26,False,True,6,13,15,6,1134.9
8210,Paid Ads,2025-06-29,,True,False,0,0,0,12,0.0
8211,Referrals,2025-01-09,2025-01-22,False,True,5,10,16,4,1700.72
8212,Paid Ads,2025-05-11,,False,True,0,0,0,12,0.0
8213,Paid Ads,2025-05-20,2025-05-27,False,True,7,8,11,12,390.92
8214,Referrals,2025-05-31,2025-06-02,False,True,7,11,15,4,1236.9
8215,Referrals,2025-06-09,,False,True,0,0,0,4,0.0
8216,Social Media,2025-06-24,,True,False,0,0,0,8,0.0
8217,Organic Search,2025-02-27,2025-03-12,False,True,2,9,13,6,811.67
8218,Social Media,2025-03-19,,True,False,0,0,0,8,0.0
8219,Paid Ads,2025-03-11,,True,False,0,0,0,12,0.0
8220,Social Media,2025-03-08,2025-03-20,True,False,2,3,3,8,182.44
8221,Paid Ads,2025-03-13,2025-03-19,True,False,1,2,2,12,84.68
8222,Social Media,2025-01-24,2025-02-03,False,True,7,8,14,8,543.59
8223,Referrals,2025-06-20,2025-06-21,True,False,1,2,2,4,164.18
8224,Referrals,2025-01-08,2025-01-12,True,False,1,1,1,4,96.51
8225,Referrals,2025-05-28,2025-06-06,False,True,1,2,7,4,729.37
8226,Paid Ads,2025-01-10,2025-01-12,True,False,2,2,2,12,86.78
8227,Social Media,2025-03-24,2025-04-01,True,False,1,1,1,8,47.76
8228,Paid Ads,2025-02-15,,True,False,0,0,0,12,0.0
8229,Referrals,2025-01-06,2025-01-18,False,True,7,14,16,4,1645.89
8230,Referrals,2025-04-10,2025-04-11,False,True,6,12,13,4,1305.25
8231,Referrals,2025-03-27,2025-04-03,False,True,6,9,15,4,1584.69
8232,Referrals,2025-03-12,2025-03-17,True,False,3,4,4,4,419.89
8233,Referrals,2025-05-27,2025-06-10,True,False,2,2,2,4,165.47
8234,Paid Ads,2025-05-06,,True,False,0,0,0,12,0.0
8235,Paid Ads,2025-04-23,2025-04-25,True,False,2,3,3,12,134.75
8236,Paid Ads,2025-02-09,,True,False,0,0,0,12,0.0
8237,Social Media,2025-01-05,,False,True,0,0,0,8,0.0
8238,Organic Search,2025-01-25,2025-02-02,False,True,6,11,18,6,1027.94
8239,Paid Ads,2025-06-11,2025-06-18,True,False,1,1,1,12,51.47
8240,Paid Ads,2025-02-24,,False,True,0,0,0,12,0.0
8241,Organic Search,2025-06-06,,False,True,0,0,0,6,0.0
8242,Referrals,2025-02-19,2025-03-01,False,True,7,8,12,4,905.02
8243,Paid Ads,2025-01-24,,False,True,0,0,0,12,0.0
8244,Referrals,2025-03-18,2025-03-24,False,True,5,10,13,4,1196.43
8245,Social Media,2025-03-19,,True,False,0,0,0,8,0.0
8246,Organic Search,2025-03-06,2025-03-17,False,True,4,8,13,6,825.48
8247,Organic Search,2025-05-10,2025-05-13,False,True,2,7,10,6,884.46
8248,Paid Ads,2025-03-08,2025-03-15,True,False,2,2,2,12,72.72
8249,Organic Search,2025-02-20,2025-03-02,False,True,2,4,10,6,563.79
8250,Referrals,2025-06-02,,False,True,0,0,0,4,0.0
8251,Referrals,2025-06-23,2025-07-06,False,True,4,10,13,4,814.61
8252,Referrals,2025-02-16,2025-02-26,False,True,5,6,7,4,525.49
8253,Referrals,2025-01-08,2025-01-18,False,True,1,4,10,4,1031.31
8254,Referrals,2025-02-03,2025-02-13,False,True,6,7,11,4,912.19
8255,Organic Search,2025-06-16,,False,True,0,0,0,6,0.0
8256,Organic Search,2025-05-25,2025-05-27,False,True,4,7,10,6,696.45
8257,Social Media,2025-03-25,,True,False,0,0,0,8,0.0
8258,Organic Search,2025-05-22,2025-06-04,False,True,7,9,12,6,1066.55
8259,Referrals,2025-02-07,2025-02-15,False,True,5,6,10,4,782.01
8260,Paid Ads,2025-06-11,,False,True,0,0,0,12,0.0
8261,Social Media,2025-06-06,,True,False,0,0,0,8,0.0
8262,Paid Ads,2025-02-09,,True,False,0,0,0,12,0.0
8263,Paid Ads,2025-01-19,,True,False,0,0,0,12,0.0
8264,Organic Search,2025-04-17,,False,True,0,0,0,6,0.0
8265,Organic Search,2025-05-31,2025-06-14,True,False,3,4,4,6,311.7
8266,Social Media,2025-01-01,,False,True,0,0,0,8,0.0
8267,Organic Search,2025-04-18,,False,True,0,0,0,6,0.0
8268,Organic Search,2025-06-08,2025-06-22,False,True,3,5,11,6,907.1
8269,Paid Ads,2025-06-11,2025-06-23,False,True,2,8,11,12,466.59
8270,Paid Ads,2025-02-21,,True,False,0,0,0,12,0.0
8271,Social Media,2025-05-06,2025-05-13,True,False,2,2,2,8,82.72
8272,Paid Ads,2025-02-08,2025-02-21,True,False,3,3,3,12,107.82
8273,Paid Ads,2025-03-08,,True,False,0,0,0,12,0.0
8274,Paid Ads,2025-04-21,,True,False,0,0,0,12,0.0
8275,Paid Ads,2025-04-03,,True,False,0,0,0,12,0.0
8276,Paid Ads,2025-03-09,,False,True,0,0,0,12,0.0
8277,Paid Ads,2025-06-21,,True,False,0,0,0,12,0.0
8278,Paid Ads,2025-01-22,,True,False,0,0,0,12,0.0
8279,Paid Ads,2025-01-27,2025-02-03,True,False,1,1,1,12,58.32
8280,Organic Search,2025-04-09,2025-04-23,True,False,1,2,2,6,153.78
8281,Organic Search,2025-04-06,2025-04-15,False,True,5,8,13,6,865.87
8282,Social Media,2025-03-23,,True,False,0,0,0,8,0.0
8283,Social Media,2025-05-23,,True,False,0,0,0,8,0.0
8284,Referrals,2025-02-25,,False,True,0,0,0,4,0.0
8285,Organic Search,2025-03-01,2025-03-09,False,True,4,7,8,6,598.37
8286,Paid Ads,2025-05-02,2025-05-11,True,False,1,1,1,12,32.54
8287,Referrals,2025-05-28,,False,True,0,0,0,4,0.0
8288,Paid Ads,2025-03-23,2025-03-24,False,True,5,10,13,12,522.28
8289,Referrals,2025-06-20,,False,True,0,0,0,4,0.0
8290,Organic Search,2025-01-09,2025-01-21,False,True,6,9,10,6,673.82
8291,Referrals,2025-01-05,2025-01-11,False,True,4,10,13,4,1258.03
8292,Organic Search,2025-03-26,,True,False,0,0,0,6,0.0
8293,Paid Ads,2025-03-13,,False,True,0,0,0,12,0.0
8294,Paid Ads,2025-05-20,,True,False,0,0,0,12,0.0
8295,Organic Search,2025-02-22,2025-03-05,False,True,6,9,10,6,590.06
8296,Paid Ads,2025-03-10,,False,True,0,0,0,12,0.0
8297,Social Media,2025-01-30,,True,False,0,0,0,8,0.0
8298,Social Media,2025-01-14,,True,False,0,0,0,8,0.0
8299,Organic Search,2025-03-22,2025-03-25,True,False,2,2,2,6,154.08
8300,Referrals,2025-04-24,,False,True,0,0,0,4,0.0
8301,Social Media,2025-01-10,2025-01-17,True,False,2,2,2,8,94.47
8302,Paid Ads,2025-02-07,,True,False,0,0,0,12,0.0
8303,Social Media,2025-04-18,,True,False,0,0,0,8,0.0
8304,Paid Ads,2025-05-18,2025-05-29,True,False,3,4,4,12,185.73
8305,Referrals,2025-02-28,2025-03-02,False,True,5,11,17,4,1854.33
8306,Paid Ads,2025-03-22,2025-03-31,True,False,1,2,2,12,70.88
8307,Organic Search,2025-04-11,2025-04-13,True,False,1,1,1,6,80.19
8308,Organic Search,2025-04-12,2025-04-20,True,False,3,3,3,6,171.35
8309,Social Media,2025-06-04,2025-06-11,False,True,5,12,16,8,559.59
8310,Paid Ads,2025-06-09,,True,False,0,0,0,12,0.0
8311,Referrals,2025-06-16,2025-06-23,False,True,7,11,13,4,1700.5
8312,Social Media,2025-03-17,,False,True,0,0,0,8,0.0
8313,Referrals,2025-05-17,2025-05-29,False,True,7,8,13,4,1137.47
8314,Referrals,2025-04-30,,False,True,0,0,0,4,0.0
8315,Referrals,2025-06-02,2025-06-15,False,True,2,6,10,4,921.23
8316,Organic Search,2025-02-11,2025-02-25,True,False,2,2,2,6,116.3
8317,Referrals,2025-06-13,,False,True,0,0,0,4,0.0
8318,Social Media,2025-06-03,,True,False,0,0,0,8,0.0
8319,Social Media,2025-03-20,,False,True,0,0,0,8,0.0
8320,Paid Ads,2025-04-16,2025-04-26,True,False,2,2,2,12,97.29
8321,Paid Ads,2025-01-30,2025-02-12,False,True,5,10,13,12,446.88
8322,Paid Ads,2025-01-09,2025-01-18,True,False,1,2,2,12,69.77
8323,Paid Ads,2025-03-28,,True,False,0,0,0,12,0.0
8324,Organic Search,2025-02-10,2025-02-24,False,True,1,4,5,6,362.4
8325,Referrals,2025-06-13,2025-06-17,False,True,2,9,13,4,1150.69
8326,Referrals,2025-05-09,2025-05-21,False,True,4,9,15,4,1918.78
8327,Social Media,2025-05-25,2025-05-26,True,False,3,4,4,8,147.61
8328,Paid Ads,2025-01-11,,False,True,0,0,0,12,0.0
8329,Paid Ads,2025-05-11,2025-05-19,True,False,1,2,2,12,99.8
8330,Paid Ads,2025-01-22,2025-01-23,False,True,7,10,16,12,582.99
8331,Paid Ads,2025-02-27,2025-03-10,True,False,1,1,1,12,57.71
8332,Social Media,2025-02-17,2025-02-27,True,False,3,4,4,8,188.04
8333,Social Media,2025-05-08,,True,False,0,0,0,8,0.0
8334,Organic Search,2025-02-04,2025-02-11,True,False,2,2,2,6,129.85
8335,Referrals,2025-06-19,2025-06-25,False,True,6,9,11,4,966.25
8336,Paid Ads,2025-06-23,2025-07-01,False,True,4,10,16,12,715.18
8337,Social Media,2025-06-27,,False,True,0,0,0,8,0.0
8338,Paid Ads,2025-02-02,2025-02-12,False,True,7,12,19,12,840.43
8339,Paid Ads,2025-06-29,,True,False,0,0,0,12,0.0
8340,Referrals,2025-05-24,2025-05-30,False,True,5,10,14,4,1759.86
8341,Referrals,2025-03-04,2025-03-08,False,True,1,5,7,4,627.17
8342,Referrals,2025-01-25,2025-01-26,False,True,2,3,7,4,795.05
8343,Organic Search,2025-01-09,2025-01-17,True,False,2,3,3,6,222.82
8344,Paid Ads,2025-04-25,,True,False,0,0,0,12,0.0
8345,Referrals,2025-06-23,2025-07-07,True,False,1,1,1,4,118.88
8346,Referrals,2025-02-20,2025-03-04,True,False,1,2,2,4,207.62
8347,Social Media,2025-06-20,,True,False,0,0,0,8,0.0
8348,Organic Search,2025-06-12,2025-06-16,True,False,3,4,4,6,317.7
8349,Referrals,2025-03-07,2025-03-10,False,True,5,6,9,4,623.88
8350,Paid Ads,2025-02-23,2025-02-25,True,False,2,2,2,12,121.78
8351,Social Media,2025-04-23,,True,False,0,0,0,8,0.0
8352,Referrals,2025-04-06,2025-04-07,True,False,3,3,3,4,335.94
8353,Paid Ads,2025-04-09,,True,False,0,0,0,12,0.0
8354,Paid Ads,2025-03-05,2025-03-08,True,False,1,2,2,12,89.52
8355,Paid Ads,2025-04-22,2025-05-05,False,True,5,7,9,12,431.14
8356,Organic Search,2025-03-24,2025-03-30,False,True,4,5,12,6,844.78
8357,Paid Ads,2025-05-30,,False,True,0,0,0,12,0.0
8358,Organic Search,2025-02-18,,False,True,0,0,0,6,0.0
8359,Paid Ads,2025-04-23,2025-05-01,True,False,2,3,3,12,174.76
8360,Organic Search,2025-02-11,2025-02-19,False,True,5,9,16,6,837.94
8361,Organic Search,2025-06-15,2025-06-24,True,False,1,2,2,6,163.62
8362,Organic Search,2025-03-12,2025-03-23,False,True,6,10,12,6,547.25
8363,Social Media,2025-04-29,,True,False,0,0,0,8,0.0
8364,Referrals,2025-04-24,2025-04-29,False,True,6,9,10,4,911.31
8365,Organic Search,2025-05-01,2025-05-04,False,True,3,7,12,6,764.71
8366,Referrals,2025-04-24,,False,True,0,0,0,4,0.0
8367,Organic Search,2025-03-29,,False,True,0,0,0,6,0.0
8368,Organic Search,2025-05-12,2025-05-14,True,False,3,3,3,6,142.89
8369,Social Media,2025-03-30,,True,False,0,0,0,8,0.0
8370,Referrals,2025-03-03,2025-03-12,False,True,7,12,17,4,1916.13
8371,Social Media,2025-02-14,,False,True,0,0,0,8,0.0
8372,Referrals,2025-04-15,2025-04-22,True,False,3,3,3,4,259.28
8373,Organic Search,2025-01-21,2025-01-25,True,False,2,3,3,6,208.56
8374,Social Media,2025-04-27,2025-05-07,True,False,1,1,1,8,47.06
8375,Referrals,2025-02-03,,True,False,0,0,0,4,0.0
8376,Social Media,2025-01-15,,True,False,0,0,0,8,0.0
8377,Social Media,2025-05-22,,True,False,0,0,0,8,0.0
8378,Referrals,2025-06-21,,False,True,0,0,0,4,0.0
8379,Paid Ads,2025-05-20,2025-06-03,True,False,2,2,2,12,103.24
8380,Paid Ads,2025-04-10,,True,False,0,0,0,12,0.0
8381,Social Media,2025-05-28,,True,False,0,0,0,8,0.0
8382,Social Media,2025-05-28,2025-06-05,False,True,1,4,5,8,126.07
8383,Referrals,2025-05-25,,False,True,0,0,0,4,0.0
8384,Paid Ads,2025-02-17,2025-02-22,True,False,1,2,2,12,86.84
8385,Paid Ads,2025-05-14,,False,True,0,0,0,12,0.0
8386,Organic Search,2025-04-03,,True,False,0,0,0,6,0.0
8387,Organic Search,2025-01-15,,True,False,0,0,0,6,0.0
8388,Social Media,2025-02-19,,True,False,0,0,0,8,0.0
8389,Referrals,2025-04-07,2025-04-11,False,True,2,3,5,4,648.09
8390,Social Media,2025-01-22,,False,True,0,0,0,8,0.0
8391,Social Media,2025-03-25,,True,False,0,0,0,8,0.0
8392,Referrals,2025-05-26,2025-06-08,False,True,3,7,11,4,1072.39
8393,Paid Ads,2025-03-12,,True,False,0,0,0,12,0.0
8394,Organic Search,2025-03-05,2025-03-13,True,False,2,3,3,6,110.65
8395,Paid Ads,2025-04-22,,False,True,0,0,0,12,0.0
8396,Social Media,2025-04-29,,True,False,0,0,0,8,0.0
